19.06.2025; 04:53; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
181,817	-0,219274
182,025	-0,221905
182,233	-0,222892
182,442	-0,224865
182,651	-0,225852
182,860	-0,227825
183,068	-0,230127
183,276	-0,232429
183,484	-0,234074
183,692	-0,235718
183,901	-0,237691
184,109	-0,238020
184,317	-0,239336
184,525	-0,242953
184,733	-0,243611
184,941	-0,245256
185,149	-0,247229
185,357	-0,248873
185,565	-0,249860
185,773	-0,251175
185,982	-0,252820
186,191	-0,254464
186,400	-0,257095
186,608	-0,258411
186,817	-0,259726
187,025	-0,262028
187,235	-0,261699
187,443	-0,263344
187,651	-0,264330
187,860	-0,266633
188,068	-0,268935
188,276	-0,269921
188,485	-0,271895
188,693	-0,272552
188,901	-0,274526
189,109	-0,276499
189,317	-0,276828
189,526	-0,277815
189,734	-0,279788
189,942	-0,280774
190,151	-0,283077
190,359	-0,283077
190,568	-0,284392
190,776	-0,285708
190,985	-0,285708
191,193	-0,288996
191,401	-0,288996
191,609	-0,290641
191,818	-0,291627
192,026	-0,292943
192,235	-0,293930
192,444	-0,295903
192,652	-0,296890
192,861	-0,297876
193,069	-0,297218
193,278	-0,299521
193,486	-0,300836
193,694	-0,302809
193,902	-0,303796
194,110	-0,304454
194,319	-0,305440
194,527	-0,306427
194,735	-0,307085
194,944	-0,308729
195,152	-0,310374
195,360	-0,311031
195,568	-0,312676
195,777	-0,313005
195,985	-0,315636
196,193	-0,315636
196,401	-0,316293
196,609	-0,318596
196,818	-0,318267
197,026	-0,320569
197,236	-0,320898
197,444	-0,321555
197,652	-0,323200
197,860	-0,324844
198,068	-0,325831
198,276	-0,325831
198,484	-0,327146
198,692	-0,328462
198,900	-0,329449
199,108	-0,330764
199,316	-0,331422
199,524	-0,332080
199,732	-0,332737
199,941	-0,334382
200,149	-0,334711
200,357	-0,335697
200,565	-0,336684
200,774	-0,336684
200,983	-0,338986
201,191	-0,340630
201,400	-0,341288
201,608	-0,341946
201,817	-0,343261
202,025	-0,343590
202,234	-0,345235
202,442	-0,344906
202,650	-0,346879
202,858	-0,347208
203,067	-0,348195
