19.06.2025; 04:11; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
253,322	6,261624
253,531	6,265570
253,739	6,264913
253,948	6,264913
254,156	6,267873
254,365	6,266886
254,573	6,268201
254,781	6,269188
254,989	6,270504
255,197	6,270504
255,405	6,270175
255,614	6,270175
255,822	6,273135
256,031	6,274779
256,239	6,274121
256,448	6,275437
256,656	6,274779
256,864	6,276095
257,072	6,278397
257,280	6,276752
257,489	6,278397
257,697	6,280699
257,906	6,278726
258,114	6,279054
258,322	6,283001
258,530	6,281685
258,739	6,282014
258,947	6,281685
259,155	6,286948
259,364	6,284974
259,572	6,285632
259,780	6,289250
259,988	6,283988
260,197	6,289907
260,405	6,290236
260,613	6,287605
260,821	6,290565
261,029	6,289907
261,238	6,290565
261,446	6,290894
261,654	6,294183
261,862	6,292210
262,070	6,294841
262,278	6,295827
262,486	6,294512
262,694	6,297801
262,903	6,296156
263,111	6,298458
263,319	6,298787
263,527	6,298458
263,735	6,300432
263,943	6,298787
264,151	6,301418
264,359	6,301418
264,567	6,302734
264,775	6,304049
264,984	6,303392
265,192	6,305365
265,400	6,303392
265,608	6,304707
265,816	6,306680
266,024	6,307009
266,233	6,307338
266,442	6,307338
266,650	6,307996
266,858	6,308983
267,067	6,307009
267,275	6,309640
267,483	6,311942
267,691	6,308654
267,900	6,310627
268,109	6,311614
268,317	6,310956
268,525	6,311942
268,733	6,311942
268,941	6,315560
269,149	6,314902
269,357	6,313916
269,565	6,314902
269,773	6,314902
269,981	6,315889
270,190	6,315889
270,398	6,317205
270,606	6,319836
270,814	6,315889
271,022	6,319178
271,232	6,320822
271,441	6,315889
271,649	6,322467
271,857	6,318520
272,065	6,321480
272,274	6,321151
272,483	6,321480
272,692	6,323124
272,900	6,320493
273,108	6,323124
273,316	6,272148
273,525	5,792969
273,733	3,027420
273,941	1,496488
274,149	1,269561
274,356	1,139654
274,564	1,057105
274,772	1,016653
274,981	0,971926
275,191	0,937064
275,399	0,910425
275,608	0,886088
275,816	0,865369
276,024	0,845965
276,233	0,828206
276,441	0,813735
276,649	0,798278
276,857	0,785451
277,065	0,773612
277,274	0,762430
277,482	0,752234
277,690	0,742039
277,898	0,732831
278,106	0,723293
278,314	0,715071
278,522	0,708165
278,730	0,699614
278,938	0,693036
279,147	0,685143
279,354	0,679552
279,562	0,672646
279,770	0,667384
279,979	0,661464
280,188	0,655873
280,396	0,649953
280,604	0,645020
280,813	0,640744
281,021	0,634825
281,231	0,630878
281,439	0,625616
281,647	0,621012
281,855	0,617065
282,063	0,612132
282,271	0,608185
282,479	0,604897
282,687	0,600950
282,895	0,596675
283,103	0,592399
283,311	0,589110
283,520	0,585493
283,728	0,582862
283,936	0,578915
284,144	0,575298
284,352	0,572338
284,561	0,567733
284,769	0,565431
284,978	0,563129
