19.06.2025; 03:51; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
142,287	1,520167
142,495	1,517865
142,703	1,517865
142,912	1,519509
143,120	1,518523
143,328	1,519509
143,536	1,517865
143,745	1,518194
143,953	1,519509
144,161	1,518194
144,370	1,519509
144,579	1,518194
144,788	1,517536
144,997	1,518851
145,205	1,518851
145,413	1,517207
145,621	1,517207
145,829	1,516549
146,037	1,518194
146,246	1,517207
146,454	1,516220
146,662	1,517207
146,870	1,516878
147,079	1,516549
147,287	1,519838
147,496	1,517865
147,704	1,517536
147,912	1,518194
148,121	1,518194
148,329	1,518851
148,537	1,519838
148,745	1,519180
148,953	1,519509
149,161	1,519838
149,370	1,519509
149,579	1,520167
149,786	1,521154
149,994	1,519838
150,203	1,521482
150,412	1,523785
150,620	1,521154
150,828	1,522469
151,037	1,523127
151,245	1,520825
151,453	1,523456
151,662	1,523456
151,870	1,522469
152,078	1,524113
152,286	1,523456
152,494	1,524113
152,702	1,524771
152,910	1,523785
153,118	1,525429
153,327	1,526087
153,535	1,526087
153,743	1,525758
153,952	1,525100
154,160	1,524771
154,368	1,525429
154,576	1,529047
154,784	1,526745
154,992	1,529047
155,201	1,529704
155,409	1,528389
155,617	1,531020
155,825	1,530691
156,033	1,529376
156,242	1,529376
156,450	1,530033
156,658	1,532007
156,866	1,529704
157,074	1,533322
157,282	1,532993
157,491	1,532664
157,700	1,532335
157,909	1,532007
158,118	1,534966
158,327	1,534309
158,536	1,534638
158,744	1,532335
158,952	1,535624
159,161	1,535953
159,370	1,537269
159,578	1,535295
159,786	1,535953
159,994	1,537269
160,202	1,538255
160,410	1,538584
160,618	1,538913
160,826	1,540229
161,034	1,539900
161,242	1,540229
161,450	1,541544
161,659	1,540229
161,867	1,540229
162,075	1,540886
162,283	1,540886
162,491	1,542531
162,699	1,542860
162,907	1,542202
163,115	1,543846
163,323	1,542531
163,532	1,542860
163,740	1,545820
163,949	1,544833
164,157	1,543846
164,365	1,545820
164,573	1,545162
164,782	1,548122
164,990	1,545820
165,198	1,548451
165,406	1,548122
165,614	1,550095
165,822	1,549437
166,030	1,551082
166,239	1,548451
166,447	1,551082
166,655	1,550424
166,864	1,551410
